file,component,category,pattern,line,evidence
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,134,EVT_KEY_DOWN(NumericTextCtrl::OnKeyDown)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,135,EVT_KEY_UP(NumericTextCtrl::OnKeyUp)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,136,EVT_SET_FOCUS(NumericTextCtrl::OnFocus)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,137,EVT_KILL_FOCUS(NumericTextCtrl::OnFocus)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,138,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, NumericTextCtrl::OnCaptureKey)"
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,138,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, NumericTextCtrl::OnCaptureKey)"
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,614,"// This used to be in an EVT_MENU() event handler, but GTK"
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,624,eventType = EVT_TIMETEXTCTRL_UPDATED;
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,626,eventType = EVT_FREQUENCYTEXTCTRL_UPDATED;
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,628,eventType = EVT_BANDWIDTHTEXTCTRL_UPDATED;
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,874,GetParent()->GetEventHandler()->ProcessEvent(nevent);
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,887,GetParent()->GetEventHandler()->ProcessEvent(cevent);
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,924,GetEventHandler()->ProcessEvent(event);
widgets/NumericTextCtrl.h,GUI/UI,callbacks_events,\bEVT_,29,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_TIMETEXTCTRL_UPDATED, -1);"
widgets/NumericTextCtrl.h,GUI/UI,callbacks_events,\bEVT_,30,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_FREQUENCYTEXTCTRL_UPDATED, -1);"
widgets/NumericTextCtrl.h,GUI/UI,callbacks_events,\bEVT_,31,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_BANDWIDTHTEXTCTRL_UPDATED,"
widgets/numformatter.cpp,GUI/UI,state_transitions,\bStart\b,182,// Start grouping at the end of an integer number.
widgets/PopupMenuTable.cpp,GUI/UI,callbacks_events,\bBind\(,96,mMenu->Bind(
widgets/PopupMenuTable.h,GUI/UI,callbacks_events,\bcallback\b,105,"Pointer remains valid for the duration of any callback, if"
widgets/PopupMenuTable.h,GUI/UI,callbacks_events,\bcallback\b,204,// This callback might check or disable a menu item:
widgets/PopupMenuTable.h,GUI/UI,callbacks_events,\bcallback\b,209,// This callback might check or disable a menu item:
widgets/PopupMenuTable.h,GUI/UI,callbacks_events,\bcallback\b,215,// This callback might check or disable a menu item:
widgets/RulerPanel.cpp,GUI/UI,callbacks_events,\bEVT_,27,EVT_ERASE_BACKGROUND(RulerPanel::OnErase)
widgets/RulerPanel.cpp,GUI/UI,callbacks_events,\bEVT_,28,EVT_PAINT(RulerPanel::OnPaint)
widgets/RulerPanel.cpp,GUI/UI,callbacks_events,\bEVT_,29,EVT_SIZE(RulerPanel::OnSize)
widgets/UnwritableLocationErrorDialog.cpp,GUI/UI,callbacks_events,\bEVT_,20,"EVT_BUTTON(wxID_OK, UnwritableLocationErrorDialog::OnOk)"
widgets/UnwritableLocationErrorDialog.cpp,GUI/UI,callbacks_events,\bEVT_,21,"EVT_BUTTON(wxID_HELP, UnwritableLocationErrorDialog::OnError)"
widgets/valnum.cpp,GUI/UI,callbacks_events,\bEVT_,53,EVT_CHAR(NumValidatorBase::OnChar)
widgets/valnum.cpp,GUI/UI,callbacks_events,\bEVT_,54,"EVT_TEXT_PASTE(wxID_ANY, NumValidatorBase::OnPaste)"
widgets/valnum.cpp,GUI/UI,callbacks_events,\bEVT_,55,EVT_KILL_FOCUS(NumValidatorBase::OnKillFocus)
widgets/valnum.cpp,GUI/UI,callbacks_events,\bEVT_,267,// Use SetValue because effect still needs EVT_TEXT (bug 1357)
widgets/valnum.cpp,GUI/UI,state_transitions,\bStop\b,362,"// Is blank, but allowed. Stop here"
widgets/valnum.cpp,GUI/UI,state_transitions,\bStop\b,489,"return true; //Is blank, but allowed. Stop here"
widgets/Warning.cpp,GUI/UI,callbacks_events,\bEVT_,42,"EVT_BUTTON(wxID_OK, WarningDialog::OnOK)"
widgets/Warning.cpp,GUI/UI,state_transitions,\bFlush\b,103,gPrefs->Flush();
effects/audiounits/AudioUnitEditor.cpp,Effects,callbacks_events,\bBind\(,38,"wxTheApp->Bind(wxEVT_IDLE, &AudioUnitEditor::OnIdle, this);"
effects/audiounits/AudioUnitEditor.cpp,Effects,callbacks_events,\bcallback\b,54,// Register a callback with the audio unit
effects/audiounits/AudioUnitEffectOptionsDialog.cpp,Effects,callbacks_events,\bEVT_,27,"EVT_BUTTON(wxID_OK, AudioUnitEffectOptionsDialog::OnOk)"
effects/ladspa/LadspaEditor.cpp,Effects,callbacks_events,\bEVT_,78,EVT_IDLE(LadspaEffectMeter::OnIdle)
effects/ladspa/LadspaEditor.cpp,Effects,callbacks_events,\bEVT_,79,EVT_ERASE_BACKGROUND(LadspaEffectMeter::OnErase)
effects/ladspa/LadspaEditor.cpp,Effects,callbacks_events,\bEVT_,80,EVT_PAINT(LadspaEffectMeter::OnPaint)
effects/ladspa/LadspaEditor.cpp,Effects,callbacks_events,\bEVT_,81,EVT_SIZE(LadspaEffectMeter::OnSize)
effects/ladspa/LadspaEditor.cpp,Effects,state_transitions,\bStop\b,55,"// Stop using mVal, it might be dangling now"
effects/ladspa/LadspaEffectOptionsDialog.cpp,Effects,callbacks_events,\bEVT_,18,"EVT_BUTTON(wxID_OK, LadspaEffectOptionsDialog::OnOk)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bBind\(,359,"pNativeWin->Bind(wxEVT_SIZE, &LV2Editor::OnSize, this);"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,136,"EVT_COMMAND_RANGE(ID_Triggers, ID_Triggers + 999, wxEVT_COMMAND_BUTTON_CLICKED, LV2Editor::OnTrigger)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,137,"EVT_COMMAND_RANGE(ID_Toggles, ID_Toggles + 999, wxEVT_COMMAND_CHECKBOX_CLICKED, LV2Editor::OnToggle)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,138,"EVT_COMMAND_RANGE(ID_Sliders, ID_Sliders + 999, wxEVT_COMMAND_SLIDER_UPDATED, LV2Editor::OnSlider)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,139,"EVT_COMMAND_RANGE(ID_Choices, ID_Choices + 999, wxEVT_COMMAND_CHOICE_SELECTED, LV2Editor::OnChoice)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,140,"EVT_COMMAND_RANGE(ID_Texts, ID_Texts + 999, wxEVT_COMMAND_TEXT_UPDATED, LV2Editor::OnText)"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bEVT_,142,EVT_IDLE(LV2Editor::OnIdle)
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bcallback\b,318,"// callback functions, which were given to suil_host_new:"
effects/lv2/LV2Editor.cpp,Effects,callbacks_events,\bcallback\b,1038,// static callback
effects/lv2/LV2Editor.cpp,Effects,state_transitions,\bStart\b,339,mTimer.Start(20);
effects/lv2/LV2Editor.cpp,Effects,state_transitions,\bFlush\b,881,mAccess.Flush();
effects/lv2/LV2EffectMeter.cpp,Effects,callbacks_events,\bEVT_,28,EVT_IDLE(LV2EffectMeter::OnIdle)
effects/lv2/LV2EffectMeter.cpp,Effects,callbacks_events,\bEVT_,29,EVT_ERASE_BACKGROUND(LV2EffectMeter::OnErase)
effects/lv2/LV2EffectMeter.cpp,Effects,callbacks_events,\bEVT_,30,EVT_PAINT(LV2EffectMeter::OnPaint)
effects/lv2/LV2EffectMeter.cpp,Effects,callbacks_events,\bEVT_,31,EVT_SIZE(LV2EffectMeter::OnSize)
effects/lv2/LV2EffectMeter.h,Effects,state_transitions,\bStop\b,29,"// Stop using mValue, it may be dangling"
effects/lv2/LV2PreferencesDialog.cpp,Effects,callbacks_events,\bEVT_,31,"EVT_BUTTON(wxID_OK, LV2PreferencesDialog::OnOk)"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,66,"EVT_BUTTON(ID_Load, NyquistEffect::OnLoad)"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,67,"EVT_BUTTON(ID_Save, NyquistEffect::OnSave)"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,69,"EVT_COMMAND_RANGE(ID_Slider, ID_Slider + 99,"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,71,"EVT_COMMAND_RANGE(ID_Text, ID_Text + 99,"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,73,"EVT_COMMAND_RANGE(ID_Choice, ID_Choice + 99,"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,75,"EVT_COMMAND_RANGE(ID_Time, ID_Time + 99,"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,77,"EVT_COMMAND_RANGE(ID_FILE, ID_FILE + 99,"
effects/nyquist/Nyquist.cpp,Effects,callbacks_events,\bEVT_,779,"EVT_BUTTON(wxID_OK, NyquistOutputDialog::OnOk)"
effects/vamp/LoadVamp.cpp,Effects,callbacks_events,\bcallback\b,200,const RegistrationCallback& callback)
effects/vamp/LoadVamp.cpp,Effects,callbacks_events,\bcallback\b,209,if (callback) {
effects/vamp/LoadVamp.cpp,Effects,callbacks_events,\bcallback\b,210,"callback(this, &effect);"
effects/vamp/LoadVamp.h,Effects,callbacks_events,\bcallback\b,53,"const PluginPath& path, TranslatableString& errMsg, const RegistrationCallback& callback)"
effects/vamp/VampEffect.cpp,Effects,callbacks_events,\bEVT_,56,"EVT_SLIDER(wxID_ANY, VampEffect::OnSlider)"
effects/vamp/VampEffect.cpp,Effects,callbacks_events,\bEVT_,57,"EVT_TEXT(wxID_ANY, VampEffect::OnTextCtrl)"
effects/vamp/VampEffect.cpp,Effects,callbacks_events,\bEVT_,58,"EVT_CHECKBOX(wxID_ANY, VampEffect::OnCheckBox)"
effects/vamp/VampEffect.cpp,Effects,callbacks_events,\bEVT_,59,"EVT_CHOICE(wxID_ANY, VampEffect::OnChoice)"
effects/vamp/VampEffect.cpp,Effects,state_transitions,\bCommit\b,448,addedTrack->Commit();
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bBind\(,263,"mDialog->Bind(wxEVT_SIZE, OnSize);"
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bBind\(,528,"wxTheApp->Bind(wxEVT_IDLE, &VSTEditor::OnIdle, this);"
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bEVT_,85,"wxDEFINE_EVENT(EVT_SIZEWINDOW, wxCommandEvent);"
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bEVT_,86,DEFINE_LOCAL_EVENT_TYPE(EVT_UPDATEDISPLAY);
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bEVT_,210,wxCommandEvent sw(EVT_SIZEWINDOW);
effects/VST/VSTEditor.cpp,Effects,callbacks_events,\bEVT_,265,"BindTo(*mDialog, EVT_SIZEWINDOW, &VSTEditor::OnSizeWindow);"
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bStart\b,134,mTimer->Start(100);
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bStart\b,145,mTimer->Start(100);
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bFlush\b,105,void VSTEditor::Flush()
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bFlush\b,107,mAccess.Flush();
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bFlush\b,179,mAccess.Flush();
effects/VST/VSTEditor.cpp,Effects,state_transitions,\bFlush\b,597,mAccess.Flush();
effects/VST/VSTEditor.h,Effects,state_transitions,\bFlush\b,64,void Flush() override;
effects/VST/VSTEffect.cpp,Effects,callbacks_events,\bEVT_,55,"wxDEFINE_EVENT(EVT_SIZEWINDOW, wxCommandEvent);"
effects/VST/VSTEffect.cpp,Effects,callbacks_events,\bEVT_,56,DEFINE_LOCAL_EVENT_TYPE(EVT_UPDATEDISPLAY);
effects/VST/VSTEffect.cpp,Effects,callbacks_events,\bcallback\b,122,// to it calls coming from the vst callback
effects/VST/VSTEffectOptionsDialog.cpp,Effects,callbacks_events,\bEVT_,22,"EVT_BUTTON(wxID_OK, VSTEffectOptionsDialog::OnOk)"
effects/VST3/VST3Editor.cpp,Effects,callbacks_events,\bBind\(,66,"Bind(wxEVT_IDLE, &VST3Editor::OnIdle, this);"
effects/VST3/VST3Editor.cpp,Effects,state_transitions,\bFlush\b,172,//Flush changes if there is no processing performed at the moment
effects/VST3/VST3Editor.cpp,Effects,state_transitions,\bFlush\b,178,mAccess.Flush();
effects/VST3/VST3Editor.cpp,Effects,state_transitions,\bFlush\b,197,mAccess.Flush();
effects/VST3/VST3OptionsDialog.cpp,Effects,callbacks_events,\bEVT_,17,"EVT_BUTTON(wxID_OK, VST3OptionsDialog::OnOk)"
effects/VST3/VST3ParametersWindow.cpp,Effects,callbacks_events,\bBind\(,313,"toggle->Bind(wxEVT_CHECKBOX, &VST3ParametersWindow::OnParameterValueChanged, this);"
effects/VST3/VST3ParametersWindow.cpp,Effects,callbacks_events,\bBind\(,332,"list->Bind(wxEVT_CHOICE, &VST3ParametersWindow::OnParameterValueChanged, this);"
effects/VST3/VST3ParametersWindow.cpp,Effects,callbacks_events,\bBind\(,343,"slider->Bind(wxEVT_SLIDER, &VST3ParametersWindow::OnParameterValueChanged, this);"
effects/VST3/VST3ParametersWindow.cpp,Effects,callbacks_events,\bBind\(,353,"slider->Bind(wxEVT_SLIDER, &VST3ParametersWindow::OnParameterValueChanged, this);"
tracks/ui/BrushHandle.cpp,GUI/UI,state_transitions,\bCommit\b,389,mpStateSaver->Commit();
tracks/ui/BrushHandle.h,GUI/UI,state_transitions,\bCommit\b,36,// Call Init() on click; Commit() on release; destroy on cancel
tracks/ui/BrushHandle.h,GUI/UI,state_transitions,\bCommit\b,43,void Commit()
tracks/ui/CommonTrackControls.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,138,"XXO(""Move Track &Up"").Join("
tracks/ui/CommonTrackControls.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,148,"XXO(""Move Track &Down"").Join("
tracks/ui/CommonTrackControls.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,158,"XXO(""Move Track to &Top"").Join("
tracks/ui/CommonTrackControls.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,168,"XXO(""Move Track to &Bottom"").Join("
tracks/ui/CommonTrackPanelCell.cpp,GUI/UI,callbacks_events,\bBind\(,94,"menu.Bind(wxEVT_COMMAND_MENU_SELECTED, dispatcher);"
tracks/ui/PlayIndicatorOverlay.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,16,"#include ""AudioIO.h"""
tracks/ui/PlayIndicatorOverlay.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,83,auto gAudioIO = AudioIO::Get();
tracks/ui/PlayIndicatorOverlay.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,102,auto gAudioIO = AudioIO::Get();
tracks/ui/PlayIndicatorOverlay.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,195,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,threading,\bstd::thread\b,734,mThread = std::thread{
tracks/ui/Scrubbing.cpp,GUI/UI,blocking_or_waiting,\bsleep_for\b,145,std::this_thread::sleep_for(ScrubPollInterval);
tracks/ui/Scrubbing.cpp,GUI/UI,callbacks_events,\bEVT_,991,"EVT_MENU(CMD_ID,     THUNK(OnScrub))"
tracks/ui/Scrubbing.cpp,GUI/UI,callbacks_events,\bEVT_,992,"EVT_MENU(CMD_ID + 1, THUNK(OnSeek))"
tracks/ui/Scrubbing.cpp,GUI/UI,callbacks_events,\bEVT_,993,"EVT_MENU(CMD_ID + 2, THUNK(OnToggleScrubRuler))"
tracks/ui/Scrubbing.cpp,GUI/UI,callbacks_events,\bcallback\b,592,"// timer callback, to a left click event detected elsewhere.)"
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,15,"#include ""AudioIO.h"""
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,372,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,503,if (HasMark() || AudioIO::Get()->IsBusy()) {
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,534,// delay and minStutterTime are used in AudioIO::AllocateBuffers() for setting the
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,595,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,755,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,1054,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,1069,auto gAudioIO = AudioIO::Get();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStart\b,738,mPoller->Start(0.9
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,322,// Stop any play in progress
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,325,projectAudioManager.Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,396,projectAudioManager.Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,687,// Stop and set cursor
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,691,projectAudioManager.Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,750,mPoller->Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,761,// Stop and set cursor
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,887,// Stop keyboard scrubbing if losing focus
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,890,ProjectAudioManager::Get(*mProject).Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,928,projectAudioManager.Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bStop\b,1085,ProjectAudioManager::Get(project).Stop();
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,866,void Scrubber::Pause(bool paused)
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,879,"// Pause if Pause down, or not scrubbing."
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,879,"// Pause if Pause down, or not scrubbing."
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,881,Pause(true);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,883,Pause(true);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,885,Pause(true);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,894,Pause(false);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,898,Pause(true);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bPause\b,900,Pause(false);
tracks/ui/Scrubbing.cpp,GUI/UI,state_transitions,\bFlush\b,980,gPrefs->Flush();
tracks/ui/Scrubbing.h,GUI/UI,threading,\bstd::thread\b,183,std::thread mThread;
tracks/ui/Scrubbing.h,GUI/UI,synchronization,\bstd::atomic\b,184,std::atomic<bool> mFinishThread{ false };
tracks/ui/Scrubbing.h,GUI/UI,state_transitions,\bPause\b,137,void Pause(bool paused);
tracks/ui/ScrubUI.cpp,GUI/UI,callbacks_events,\bEVT_,290,EVT_MOUSE_EVENTS(ScrubForwarder::OnMouse)
tracks/ui/SelectHandle.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,1018,tip.Join(
tracks/ui/SelectHandle.cpp,GUI/UI,state_transitions,\bStart\b,1369,// Start center snapping
tracks/ui/SelectHandle.cpp,GUI/UI,state_transitions,\bCommit\b,1035,mSelectionStateChanger->Commit();
tracks/ui/SliderHandle.cpp,GUI/UI,state_transitions,\bCommit\b,108,// Commit changes to the project data:
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,165,return !(interval.End() < myInterval.Start()
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,166,|| myInterval.End() < interval.Start());
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,370,"interval->Start(), interval->End() });"
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,456,"candidates.emplace_back(interval->Start(), &track);"
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,457,if (interval->Start() != interval->End()) {
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,531,< fabs(clickTime - pInterval->Start()));
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,551,clipLeft = pInterval->Start() + desiredSlideAmount;
tracks/ui/TimeShiftHandle.cpp,GUI/UI,state_transitions,\bStart\b,881,// Start by undoing the current slide amount; everything
tracks/ui/TimeShiftHandle.h,GUI/UI,state_transitions,\bStart\b,85,@invariant `Start() <= End()`
tracks/ui/TimeShiftHandle.h,GUI/UI,state_transitions,\bStart\b,92,double Start() const { return mStart; }
tracks/ui/TrackButtonHandles.cpp,GUI/UI,callbacks_events,\bCallAfter\b,177,trackPanel.CallAfter(
tracks/ui/TrackSelectHandle.cpp,GUI/UI,state_transitions,\bStop\b,184,"// , message // Stop showing the tooltip after the click"
tracks/labeltrack/ui/LabelTrackControls.cpp,GUI/UI,state_transitions,\bFlush\b,163,gPrefs->Flush();
tracks/labeltrack/ui/LabelTrackShifter.cpp,GUI/UI,callbacks_events,\bcallback\b,170,mpTrack->SortLabels(); // causes callback to OnLabelPermuted
tracks/labeltrack/ui/LabelTrackShifter.cpp,GUI/UI,state_transitions,\bStart\b,112,double Start() const override { return start; }
tracks/labeltrack/ui/LabelTrackShifter.cpp,GUI/UI,state_transitions,\bStart\b,123,"pInterval->Start(), pInterval->End(), *pTrack->GetLabel(index));"
tracks/labeltrack/ui/LabelTrackView.cpp,GUI/UI,callbacks_events,\bBind\(,1915,"menu.Bind(wxEVT_MENU,"
tracks/playabletrack/wavetrack/ui/ClipPitchAndSpeedButtonHandle.cpp,GUI/UI,callbacks_events,\bCallAfter\b,143,"BasicUI::CallAfter([project = pProject->weak_from_this(), track = mTrack,"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bCallAfter\b,311,"CallAfter([this, semiSpin] {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bCallAfter\b,336,"CallAfter([this, centSpin] {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,178,"Bind(wxEVT_CLOSE_WINDOW, [this](const auto&) { Show(false); });"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,180,"Bind(wxEVT_CHAR_HOOK, [this](wxKeyEvent& event) {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,308,"semiSpin->Bind(wxEVT_SPINCTRL, [this, semiSpin](const auto&) {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,335,"centSpin->Bind(wxEVT_SPINCTRL, [this, centSpin](const auto&) {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,362,txtCtrl->Bind(
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,callbacks_events,\bBind\(,385,"->Bind(wxEVT_CHECKBOX, [this](auto&) {"
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,12,"#include ""AudioIO.h"""
tracks/playabletrack/wavetrack/ui/PitchAndSpeedDialog.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,188,if (const auto audioIo = AudioIO::Get()) {
tracks/playabletrack/wavetrack/ui/SpectrumView.cpp,GUI/UI,state_transitions,\bStop\b,813,"XO(""Stop the Audio First""),"
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,84,interval.Start() + 1.0 / track.GetRate()
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,113,return nextInterval ? nextInterval->Start()
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,119,nextInterval->Start());
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,180,"addSnapPoint(interval->Start(), track);"
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,181,if (interval->Start() != interval->End()) {
tracks/playabletrack/wavetrack/ui/WaveClipAdjustBorderHandle.cpp,GUI/UI,state_transitions,\bStart\b,201,", mInitialBorderPosition{adjustLeftBorder ? mInterval->Start()"
tracks/playabletrack/wavetrack/ui/WaveformView.cpp,GUI/UI,synchronization,\bstd::atomic\b,329,std::atomic<bool> mChanged = false;
tracks/playabletrack/wavetrack/ui/WaveTrackAffordanceControls.cpp,GUI/UI,state_transitions,\bStart\b,433,return interval->Start() == viewInfo.selectedRegion.t0()
tracks/playabletrack/wavetrack/ui/WaveTrackAffordanceControls.cpp,GUI/UI,state_transitions,\bStart\b,436,return interval->Start() <= viewInfo.selectedRegion.t0()
tracks/playabletrack/wavetrack/ui/WaveTrackControls.cpp,GUI/UI,callbacks_events,\bcallback\b,272,// the Sequence::ConvertToSampleFormat. This callback function is used
tracks/playabletrack/wavetrack/ui/WaveTrackControls.cpp,GUI/UI,state_transitions,\bStart\b,770,//Start() and End() are always snapped to a sample grid
tracks/playabletrack/wavetrack/ui/WaveTrackControls.cpp,GUI/UI,state_transitions,\bStart\b,771,return std::abs(a->Start() - b->Start()) < eps
tracks/playabletrack/wavetrack/ui/WaveTrackControls.cpp,GUI/UI,state_transitions,\bStart\b,771,return std::abs(a->Start() - b->Start()) < eps
tracks/playabletrack/wavetrack/ui/WaveTrackShifter.cpp,GUI/UI,state_transitions,\bStart\b,82,mpTrack->TimeToLongSamples(interval.Start()) < c1
